CountyCode,Precinct,Castle / Bradley+Sum(CanVotes),Clinton / Kaine+Sum(CanVotes),De La Fuente / Steinberg+Sum(CanVotes),Johnson / Weld+Sum(CanVotes),OverVotes+Sum(CanVotes),Stein / Baraka+Sum(CanVotes),Trump / Pence+Sum(CanVotes),UnderVotes+Sum(CanVotes),WriteinVotes+Sum(CanVotes),WriteInVotes+Sum(CanVotes),CardsCast,VotesCast,Clinton%,Rep%
HIL,563,2,1407,5,37,6,30,287,3,18,,1795,1786,0.7878,0.1607
HIL,565,0,131,1,2,1,2,60,2,1,,200,197,0.6650,0.3046
HIL,566,3,1316,1,17,12,5,148,2,14,,1518,1504,0.8750,0.0984
HIL,567,5,617,1,19,5,12,129,6,4,,798,787,0.7840,0.1639
HIL,569,5,900,1,55,2,28,993,19,10,,2013,1992,0.4518,0.4985
HIL,571,2,710,3,41,2,24,554,8,11,,1355,1345,0.5279,0.4119
HIL,573,0,133,1,5,0,3,62,1,1,,206,205,0.6488,0.3024
HIL,574,5,992,2,68,1,12,1003,18,33,,2134,2115,0.4690,0.4742
HIL,575,11,805,2,47,2,12,960,14,21,,1874,1858,0.4333,0.5167
HIL,577,6,1446,6,78,2,26,1308,15,45,,2932,2915,0.4961,0.4487
HIL,578,2,627,0,31,0,6,697,7,14,,1384,1377,0.4553,0.5062
HIL,579,3,684,1,36,1,6,1165,24,17,,1937,1912,0.3577,0.6093
HIL,581,1,961,3,45,5,16,641,11,16,,1699,1683,0.5710,0.3809
HIL,583,6,780,1,23,0,13,414,10,21,,1268,1258,0.6200,0.3291
HIL,584,10,721,1,37,3,20,269,8,17,,1086,1075,0.6707,0.2502
HIL,585,10,683,1,64,3,16,1081,15,24,,1897,1879,0.3635,0.5753
HIL,587,5,774,2,47,2,15,1228,17,19,,2109,2090,0.3703,0.5876
HIL,589,2,313,1,17,0,8,658,7,7,,1013,1006,0.3111,0.6541
HIL,591,5,936,1,72,1,18,1809,13,26,,2881,2867,0.3265,0.6310
HIL,595,11,821,1,54,0,29,1492,12,24,,2444,2432,0.3376,0.6135
HIL,601,1,1060,4,22,5,22,319,6,7,,1446,1435,0.7387,0.2223
HIL,603,0,168,0,7,2,4,146,2,4,,333,329,0.5106,0.4438
HIL,605,6,210,0,3,1,8,190,9,8,,435,425,0.4941,0.4471
HIL,613,2,790,0,5,4,5,87,4,9,,906,898,0.8797,0.0969
HIL,617,3,1560,2,29,6,11,257,11,19,,1898,1881,0.8293,0.1366
HIL,622,5,592,2,21,2,14,197,3,4,,840,835,0.7090,0.2359
HIL,623,2,1005,5,25,5,15,256,6,9,,1328,1317,0.7631,0.1944
HIL,625,6,398,1,14,1,8,331,4,12,,775,770,0.5169,0.4299
HIL,626,5,472,2,12,0,12,257,7,8,,775,768,0.6146,0.3346
HIL,629,3,841,3,34,3,13,779,9,11,,1696,1684,0.4994,0.4626
HIL,631,0,326,1,21,3,12,617,6,14,,1000,991,0.3290,0.6226
HIL,633,1,473,2,26,2,10,1046,6,15,,1581,1573,0.3007,0.6650
HIL,635,9,714,3,33,4,21,605,4,16,,1409,1401,0.5096,0.4318
HIL,636,0,162,0,8,0,4,179,2,6,,361,359,0.4513,0.4986
HIL,637,0,31,0,1,0,0,11,1,0,,44,43,0.7209,0.2558
HIL,639,3,159,0,14,2,10,549,3,3,,743,738,0.2154,0.7439
HIL,641,6,796,3,43,1,27,223,5,10,,1114,1108,0.7184,0.2013
HIL,643,0,349,1,28,1,19,88,3,10,,499,495,0.7051,0.1778
HIL,650,2,627,0,23,1,9,203,3,14,,882,878,0.7141,0.2312
HIL,651,4,653,1,41,1,24,533,11,24,,1292,1280,0.5102,0.4164
HIL,652,5,779,3,40,4,13,368,5,15,,1232,1223,0.6370,0.3009
HIL,653,5,778,0,40,0,26,679,14,16,,1558,1544,0.5039,0.4398
HIL,654,3,565,2,21,2,17,170,0,6,,786,784,0.7207,0.2168
HIL,655,4,860,3,60,1,26,670,11,21,,1656,1644,0.5231,0.4075
HIL,657,3,688,1,42,2,14,444,11,11,,1216,1203,0.5719,0.3691
HIL,658,2,606,2,22,1,10,194,3,13,,853,849,0.7138,0.2285
HIL,659,3,882,1,42,4,21,668,14,16,,1651,1633,0.5401,0.4091
HIL,661,2,698,1,31,1,10,402,5,12,,1162,1156,0.6038,0.3478
HIL,662,0,276,0,19,0,7,207,4,8,,521,517,0.5338,0.4004
HIL,671,4,2556,5,89,3,39,1932,20,36,,4684,4661,0.5484,0.4145
HIL,673,4,1602,5,65,2,32,940,12,25,,2687,2673,0.5993,0.3517
HIL,701,4,1640,1,129,0,16,2739,15,50,,4594,4579,0.3582,0.5982
HIL,702,14,1814,4,177,3,36,2997,25,72,,5142,5114,0.3547,0.5860
HIL,703,2,342,0,31,0,8,900,8,9,,1300,1292,0.2647,0.6966
HIL,705,1,65,0,12,1,3,513,1,3,,599,597,0.1089,0.8593
HIL,706,3,184,1,28,0,2,839,1,10,,1068,1067,0.1724,0.7863
HIL,707,5,223,1,17,1,5,805,5,8,,1070,1064,0.2096,0.7566
HIL,709,10,420,2,33,0,9,1204,5,9,,1692,1687,0.2490,0.7137
HIL,711,2,185,0,11,1,2,715,5,5,,926,920,0.2011,0.7772
HIL,713,3,720,0,27,7,7,652,5,14,,1435,1423,0.5060,0.4582
HIL,721,10,645,3,36,1,8,1338,11,17,,2069,2057,0.3136,0.6505
HIL,750,5,800,4,57,0,16,1646,14,23,,2565,2551,0.3136,0.6452
HIL,751,5,703,2,43,1,11,1534,27,25,,2351,2323,0.3026,0.6604
HIL,753,7,1644,5,36,5,15,629,8,13,,2362,2349,0.6999,0.2678
HIL,754,4,454,2,48,1,8,854,14,12,,1397,1382,0.3285,0.6179
HIL,755,1,331,1,25,3,9,509,5,3,,887,879,0.3766,0.5791
HIL,757,8,1233,5,53,7,16,1189,8,18,,2537,2522,0.4889,0.4715
HIL,759,4,764,7,76,3,19,1556,13,20,,2462,2446,0.3123,0.6361
HIL,761,14,527,1,49,4,15,1978,13,32,,2633,2616,0.2015,0.7561
HIL,763,1,166,1,14,3,3,392,1,3,,584,580,0.2862,0.6759
HIL,764,3,478,2,19,4,6,1205,16,7,,1740,1720,0.2779,0.7006
HIL,765,1,232,1,34,3,2,1038,11,9,,1331,1317,0.1762,0.7882
HIL,767,3,530,4,28,1,6,1106,6,13,,1697,1690,0.3136,0.6544
HIL,769,2,288,2,27,0,5,1183,9,12,,1528,1519,0.1896,0.7788
HIL,801,5,668,2,41,4,13,821,10,19,,1583,1569,0.4257,0.5233
HIL,803,4,286,1,8,0,7,437,2,6,,751,749,0.3818,0.5834
HIL,804,8,960,1,63,1,17,1345,9,33,,2437,2427,0.3956,0.5542
HIL,805,9,1069,2,81,0,17,1714,22,38,,2952,2930,0.3648,0.5850
HIL,806,2,663,1,57,3,8,1133,7,23,,1897,1887,0.3514,0.6004
HIL,807,2,479,2,40,0,10,747,9,14,,1303,1294,0.3702,0.5773
HIL,808,4,456,2,39,1,11,689,3,14,,1219,1215,0.3753,0.5671
HIL,809,0,296,1,22,0,4,443,3,12,,781,778,0.3805,0.5694
HIL,810,3,642,3,43,0,18,994,11,15,,1729,1718,0.3737,0.5786
HIL,811,8,758,3,74,3,18,1318,14,20,,2216,2199,0.3447,0.5994
HIL,813,12,1297,6,110,1,31,2224,25,42,,3748,3722,0.3485,0.5975
HIL,814,4,577,1,49,2,13,1358,16,33,,2053,2035,0.2835,0.6673
HIL,815,2,308,0,29,0,4,532,6,7,,888,882,0.3492,0.6032
HIL,816,2,479,0,52,1,12,951,7,20,,1524,1516,0.3160,0.6273
HIL,817,4,1036,1,68,3,22,1774,18,25,,2951,2930,0.3536,0.6055
HIL,818,3,953,5,69,2,15,1280,9,31,,2367,2356,0.4045,0.5433
HIL,819,2,307,1,16,2,5,544,4,6,,887,881,0.3485,0.6175
HIL,820,7,829,2,69,3,22,1274,11,38,,2255,2241,0.3699,0.5685
HIL,821,10,1289,5,92,7,26,1381,22,37,,2869,2840,0.4539,0.4863
HIL,825,2,868,0,57,2,9,1077,14,24,,2053,2037,0.4261,0.5287
HIL,827,5,703,4,44,3,12,1040,9,20,,1840,1828,0.3846,0.5689
HIL,828,9,2985,9,135,4,42,1885,21,48,,5138,5113,0.5838,0.3687
HIL,829,3,1231,3,74,5,18,1076,8,39,,2457,2444,0.5037,0.4403
HIL,830,5,817,0,56,5,17,661,10,15,,1586,1571,0.5201,0.4208
HIL,832,12,1115,3,61,1,20,906,12,28,,2158,2145,0.5198,0.4224
HIL,833,1,707,2,33,4,15,492,7,16,,1277,1266,0.5585,0.3886
HIL,834,8,965,3,38,2,19,537,14,11,,1597,1581,0.6104,0.3397
HIL,851,5,1068,4,76,4,41,1130,8,33,,2369,2357,0.4531,0.4794
HIL,852,7,1734,3,105,0,39,947,8,33,,2876,2868,0.6046,0.3302
HIL,853,5,622,2,29,0,11,219,5,13,,906,901,0.6903,0.2431
HIL,854,0,7,0,2,0,0,33,0,0,,42,42,0.1667,0.7857
HIL,855,10,839,2,51,6,14,775,14,20,,1731,1711,0.4904,0.4530
HIL,856,7,977,4,89,2,18,1489,21,27,,2634,2611,0.3742,0.5703
HIL,857,6,915,0,31,6,16,474,7,23,,1478,1465,0.6246,0.3235
HIL,858,1,613,2,28,1,10,546,5,17,,1223,1217,0.5037,0.4486
HIL,860,5,522,2,33,2,6,544,10,15,,1139,1127,0.4632,0.4827
HIL,862,4,46,0,6,0,2,119,1,1,,179,178,0.2584,0.6685
HIL,863,4,246,1,18,2,5,400,4,10,,690,684,0.3596,0.5848
HIL,867,14,1594,3,81,5,26,1825,13,29,,3590,3572,0.4462,0.5109
HIL,868,4,531,3,35,1,8,654,4,18,,1258,1253,0.4238,0.5219
HIL,869,2,536,1,53,0,3,708,7,10,,1320,1313,0.4082,0.5392
HIL,871,9,956,4,55,1,22,1231,19,26,,2323,2303,0.4151,0.5345
HIL,875,6,1364,3,110,5,24,1595,16,38,,3161,3140,0.4344,0.5080
HIL,876,10,847,4,43,4,19,1105,14,28,,2074,2056,0.4120,0.5375
HIL,879,3,1255,4,81,4,20,1201,15,27,,2610,2591,0.4844,0.4635
HIL,883,9,1213,2,48,2,19,749,8,12,,2062,2052,0.5911,0.3650
HIL,885,9,1218,5,59,6,26,1041,11,18,,2393,2376,0.5126,0.4381
HIL,887,6,889,4,56,4,15,953,8,23,,1958,1946,0.4568,0.4897
HIL,889,1,418,2,31,2,16,537,1,11,,1019,1016,0.4114,0.5285
HIL,891,5,408,4,41,3,8,1225,11,17,,1722,1708,0.2389,0.7172
HIL,892,6,251,1,22,3,6,991,7,14,,1301,1291,0.1944,0.7676
HIL,901,13,1317,5,54,3,23,896,11,17,,2339,2325,0.5665,0.3854
HIL,904,5,999,3,33,5,16,1315,18,17,,2411,2388,0.4183,0.5507
HIL,905,0,112,1,7,0,1,274,0,4,,399,399,0.2807,0.6867
HIL,906,1,168,0,10,4,1,221,10,1,,416,402,0.4179,0.5498
HIL,907,1,273,0,12,3,1,681,4,12,,987,980,0.2786,0.6949
HIL,908,3,1298,5,52,5,26,1850,34,27,,3300,3261,0.3980,0.5673
HIL,909,1,1013,2,40,4,10,1916,29,24,,3039,3006,0.3370,0.6374
HIL,911,4,286,0,24,2,1,537,7,2,,863,854,0.3349,0.6288
HIL,912,0,69,1,3,0,2,86,2,1,,164,162,0.4259,0.5309
HIL,913,8,1848,2,64,3,9,1774,18,22,,3748,3727,0.4958,0.4760
HIL,914,6,1452,8,73,1,21,1028,11,27,,2627,2615,0.5553,0.3931
HIL,917,0,70,0,7,0,0,207,2,3,,289,287,0.2439,0.7213
HIL,918,1,98,0,12,0,1,430,2,3,,547,545,0.1798,0.7890
HIL,919,1,238,0,25,0,4,615,7,5,,895,888,0.2680,0.6926
HIL,921,5,643,3,20,4,12,1057,14,11,,1769,1751,0.3672,0.6037
HIL,925,0,340,1,23,2,5,519,3,4,,897,892,0.3812,0.5818
HIL,927,4,212,1,7,4,2,299,11,3,,543,528,0.4015,0.5663
HIL,929,6,1575,3,77,7,21,2063,31,35,,3818,3780,0.4167,0.5458
HIL,932,4,1531,3,72,4,22,878,12,25,,2551,2535,0.6039,0.3464
HIL,933,3,1398,6,104,3,25,1771,21,27,,3358,3334,0.4193,0.5312
HIL,935,6,1407,5,89,2,23,2046,11,26,,3615,3602,0.3906,0.5680
HIL,937,4,713,0,74,0,16,1975,15,17,,2814,2799,0.2547,0.7056
HIL,938,0,43,0,2,0,0,111,0,2,,158,158,0.2722,0.7025
HIL,939,7,1001,1,60,4,21,1620,10,19,,2743,2729,0.3668,0.5936
HIL,940,0,23,0,4,0,0,50,1,3,,81,80,0.2875,0.6250
HIL,941,1,348,1,30,0,14,888,8,8,,1298,1290,0.2698,0.6884
HIL,942,5,1770,1,67,4,31,945,6,35,,2864,2854,0.6202,0.3311
HIL,943,1,547,2,41,1,11,787,9,9,,1408,1398,0.3913,0.5629
HIL,944,15,1847,8,90,2,26,1258,13,30,,3289,3274,0.5641,0.3842
HIL,946,9,2412,6,139,2,41,1659,14,45,,4327,4311,0.5595,0.3848
HIL,947,9,3630,9,204,8,68,2750,27,74,,6779,6744,0.5383,0.4078
HIL,948,0,377,1,28,0,5,688,7,9,,1115,1108,0.3403,0.6209
HIL,949,11,2558,6,142,4,47,2378,23,51,,5220,5193,0.4926,0.4579
HIL,950,3,571,3,42,2,8,729,5,10,,1373,1366,0.4180,0.5337
HIL,951,4,518,1,48,0,10,870,8,15,,1474,1466,0.3533,0.5935
HIL,952,5,765,2,77,3,17,1091,12,17,,1989,1974,0.3875,0.5527
HIL,953,12,1148,3,85,3,28,1529,15,26,,2849,2831,0.4055,0.5401
HIL,954,1,339,0,14,0,11,169,1,8,,543,542,0.6255,0.3118
HIL,955,6,1481,5,94,2,23,1498,18,36,,3163,3143,0.4712,0.4766
HIL,956,2,919,4,54,2,13,1009,6,26,,2035,2027,0.4534,0.4978
HIL,957,5,1368,9,79,5,15,1320,11,46,,2858,2842,0.4814,0.4645
HIL,959,2,1492,5,83,2,20,1190,26,27,,2847,2819,0.5293,0.4221
HIL,961,7,918,8,37,13,15,488,5,15,,1506,1488,0.6169,0.3280
HIL,962,4,344,2,22,0,5,402,7,7,,793,786,0.4377,0.5115
HIL,963,2,12,0,1,0,0,22,0,0,,37,37,0.3243,0.5946
HIL,964,0,244,1,8,1,4,39,0,2,,299,298,0.8188,0.1309
HIL,965,1,1330,0,14,8,3,165,9,14,,1544,1527,0.8710,0.1081
HIL,967,0,843,0,13,7,7,194,4,9,,1077,1066,0.7908,0.1820
HIL,968,0,1288,5,46,2,17,460,7,21,,1846,1837,0.7011,0.2504
HIL,969,2,256,1,13,3,3,202,3,6,,489,483,0.5300,0.4182
HIL,971,2,878,2,20,7,13,301,7,10,,1240,1226,0.7162,0.2455
HIL,972,1,617,1,31,1,7,394,4,10,,1066,1061,0.5815,0.3713
HIL,973,3,842,4,17,7,18,339,6,10,,1246,1233,0.6829,0.2749
HIL,999,3,477,0,61,0,9,484,4,24,,1062,1058,0.4509,0.4575
HOL,1,2,93,0,12,0,3,781,3,5,,899,896,0.1038,0.8717
HOL,2,5,91,0,15,0,3,784,10,8,,916,906,0.1004,0.8653
HOL,3,2,77,0,6,0,1,642,4,4,,736,732,0.1052,0.8770
HOL,4,2,105,1,24,1,2,1077,12,4,,1228,1215,0.0864,0.8864
HOL,5,0,30,0,6,1,0,390,5,3,,435,429,0.0699,0.9091
HOL,6,2,126,0,26,2,3,1667,10,7,,1843,1831,0.0688,0.9104
HOL,7,1,180,7,26,2,4,1307,10,6,,1543,1531,0.1176,0.8537
HOL,8,3,151,1,18,1,3,835,5,5,,1022,1016,0.1486,0.8219
IND,1,0,3,0,0,0,0,36,0,0,,39,39,0.0769,0.9231
IND,10,16,1635,5,113,15,38,2762,35,0,,4619,4569,0.3578,0.6045
IND,11,3,414,0,12,2,2,624,13,0,,1070,1055,0.3924,0.5915
IND,12,3,257,3,21,0,2,680,5,0,,971,966,0.2660,0.7039
IND,13,6,1515,2,79,7,23,2815,71,0,,4518,4440,0.3412,0.6340
IND,14,3,734,2,42,1,10,1199,32,0,,2023,1990,0.3688,0.6025
IND,15,0,100,0,15,0,0,290,9,0,,414,405,0.2469,0.7160
IND,16,1,935,0,59,0,3,2050,81,0,,3129,3048,0.3068,0.6726
IND,17,2,1273,3,89,0,18,2196,40,0,,3621,3581,0.3555,0.6132
IND,18,3,845,1,41,0,7,1823,41,0,,2761,2720,0.3107,0.6702
IND,19,3,537,1,29,1,10,899,9,0,,1489,1479,0.3631,0.6078
IND,2,0,610,1,25,1,1,201,5,1,,845,839,0.7271,0.2396
IND,20,0,168,0,10,4,2,241,4,0,,429,421,0.3990,0.5724
IND,21,3,1676,2,18,15,4,367,13,0,,2098,2070,0.8097,0.1773
IND,22,5,828,3,42,5,15,1605,18,0,,2521,2498,0.3315,0.6425
IND,23,1,742,3,58,7,20,927,12,0,,1770,1751,0.4238,0.5294
IND,24,0,245,0,18,1,6,280,4,0,,554,549,0.4463,0.5100
IND,25,1,412,0,23,2,7,797,10,0,,1252,1240,0.3323,0.6427
IND,26,0,677,1,40,4,12,703,15,0,,1452,1433,0.4724,0.4906
IND,27,6,1092,2,73,11,12,1992,33,0,,3221,3177,0.3437,0.6270
IND,28,9,1650,1,96,11,25,2471,33,0,,4296,4252,0.3881,0.5811
IND,29,13,1919,7,91,13,24,2763,27,0,,4857,4817,0.3984,0.5736
IND,3,7,199,0,10,1,5,638,6,0,,866,859,0.2317,0.7427
IND,30,4,842,1,75,3,17,1604,15,0,,2561,2543,0.3311,0.6308
IND,31,6,797,1,56,2,10,1727,25,0,,2624,2597,0.3069,0.6650
IND,32,4,1467,8,107,6,17,3030,38,0,,4677,4633,0.3166,0.6540
IND,33,5,648,4,30,7,8,1353,21,0,,2076,2048,0.3164,0.6606
IND,34,12,819,1,42,7,12,1566,27,0,,2486,2452,0.3340,0.6387
IND,35,1,864,1,48,7,14,1459,27,0,,2421,2387,0.3620,0.6112
IND,36,1,439,0,26,2,7,911,12,0,,1398,1384,0.3172,0.6582
IND,37,1,46,0,3,1,1,90,2,0,,144,141,0.3262,0.6383
IND,4,0,2,0,1,0,0,17,0,0,,20,20,0.1000,0.8500
IND,5,5,1083,0,85,4,24,1977,16,0,,3194,3174,0.3412,0.6229
IND,6,4,399,0,19,4,11,755,10,0,,1202,1188,0.3359,0.6355
IND,7,1,450,1,32,6,10,987,16,0,,1503,1481,0.3038,0.6664
IND,8,3,1140,3,78,8,21,1984,19,1,,3257,3230,0.3529,0.6142
IND,9,9,1581,4,117,5,21,2801,40,0,,4578,4533,0.3488,0.6179
JAC,1,2,461,1,15,3,1,836,2,5,,1326,1321,0.3490,0.6329
JAC,10,3,601,1,15,4,6,748,5,5,,1388,1379,0.4358,0.5424
JAC,11,3,421,0,19,2,7,1315,7,11,,1785,1776,0.2370,0.7404
JAC,12,2,485,1,14,1,4,967,7,10,,1491,1483,0.3270,0.6521
JAC,13,0,384,3,13,4,1,330,1,1,,737,732,0.5246,0.4508
JAC,14,5,364,1,24,5,5,1529,4,19,,1956,1947,0.1870,0.7853
JAC,2,1,616,0,3,5,1,253,7,5,,891,879,0.7008,0.2878
JAC,3,6,738,2,45,1,14,1841,13,18,,2678,2664,0.2770,0.6911
JAC,4,11,430,2,33,5,5,1971,14,11,,2482,2463,0.1746,0.8002
JAC,5,0,111,0,5,0,1,392,1,4,,514,513,0.2164,0.7641
JAC,6,3,1016,1,30,6,9,893,11,11,,1980,1963,0.5176,0.4549
JAC,7,3,426,3,35,3,3,1674,9,11,,2167,2155,0.1977,0.7768
JAC,8,0,95,0,5,0,1,624,2,7,,734,732,0.1298,0.8525
JAC,9,3,249,2,10,2,2,884,4,2,,1158,1152,0.2161,0.7674
JEF,1,,190,1,9,1,4,281,2,6,,494,491,0.3870,0.5723
JEF,2,6,104,,7,,1,174,1,3,,296,295,0.3525,0.5898
JEF,3,,108,,4,,1,111,,,,224,224,0.4821,0.4955
JEF,4,,228,,11,1,4,410,4,3,,661,656,0.3476,0.6250
JEF,5,,529,1,14,1,2,219,7,1,,774,766,0.6906,0.2859
JEF,6,,302,1,5,,4,230,3,1,,546,543,0.5562,0.4236
JEF,7,2,337,,10,,,313,3,1,,666,663,0.5083,0.4721
JEF,8,2,382,,10,,4,370,11,7,,786,775,0.4929,0.4774
JEF,9,,229,1,13,,4,351,8,8,,614,606,0.3779,0.5792
JEF,10,2,300,1,11,2,2,278,9,1,,606,595,0.5042,0.4672
JEF,11,3,280,,5,,6,412,6,4,,716,710,0.3944,0.5803
JEF,12,,243,,4,,3,356,2,3,,611,609,0.3990,0.5846
JEF,13,,35,,2,,1,103,1,1,,143,142,0.2465,0.7254
JEF,14,,104,,1,,1,35,,,,141,141,0.7376,0.2482
JEF,15,,114,,3,,2,231,2,5,,357,355,0.3211,0.6507
JEF,16,2,56,,1,,3,56,,,,118,118,0.4746,0.4746
LAF,1,4,71,0,11,2,3,594,4,5,,694,688,0.1032,0.8634
LAF,2,0,80,0,10,0,0,445,3,2,,540,537,0.1490,0.8287
LAF,3,1,85,1,6,1,1,723,5,7,,830,824,0.1032,0.8774
LAF,4,1,103,0,12,0,3,764,8,3,,894,886,0.1163,0.8623
LAF,5,0,179,1,8,2,3,283,3,2,,481,476,0.3761,0.5945
LAK,1,0,235,0,18,7,5,678,14,0,,957,936,0.2511,0.7244
LAK,10,4,305,2,36,0,8,685,17,0,,1057,1040,0.2933,0.6587
LAK,100,8,847,4,102,0,11,2090,49,0,,3111,3062,0.2766,0.6826
LAK,101,0,401,1,14,3,4,734,17,0,,1174,1154,0.3475,0.6360
LAK,102,0,452,0,12,7,0,601,21,0,,1093,1065,0.4244,0.5643
LAK,103,0,495,1,16,1,6,852,19,0,,1390,1370,0.3613,0.6219
LAK,104,0,322,2,12,1,1,427,15,0,,780,764,0.4215,0.5589
LAK,105,2,366,0,35,2,9,847,9,0,,1270,1259,0.2907,0.6728
LAK,106,2,390,2,8,0,5,532,9,0,,948,939,0.4153,0.5666
LAK,107,1,137,0,11,0,0,345,7,0,,501,494,0.2773,0.6984
LAK,108,0,5,0,0,0,0,9,0,0,,14,14,0.3571,0.6429
LAK,11,5,674,2,37,3,9,1005,22,0,,1757,1732,0.3891,0.5803
LAK,12,4,806,0,43,3,12,1639,37,0,,2544,2504,0.3219,0.6546
LAK,13,1,329,0,22,0,7,746,13,0,,1118,1105,0.2977,0.6751
LAK,14,5,994,3,39,16,10,1077,16,0,,2160,2128,0.4671,0.5061
LAK,15,4,1122,4,66,11,18,874,30,0,,2129,2088,0.5374,0.4186
LAK,16,5,588,2,51,2,14,1419,25,0,,2106,2079,0.2828,0.6825
LAK,17,2,334,0,33,2,3,965,14,0,,1353,1337,0.2498,0.7218
LAK,18,0,342,1,25,6,7,993,12,0,,1386,1368,0.2500,0.7259
LAK,19,2,406,2,42,4,4,811,19,0,,1290,1267,0.3204,0.6401
LAK,2,0,84,0,11,0,4,347,6,0,,452,446,0.1883,0.7780
LAK,20,2,345,0,28,1,13,487,20,0,,896,875,0.3943,0.5566
LAK,21,3,358,0,32,2,7,1103,20,0,,1525,1503,0.2382,0.7339
LAK,22,18,2476,9,193,14,52,3146,77,0,,5985,5894,0.4201,0.5338
LAK,23,9,1666,10,117,7,23,2158,49,0,,4039,3983,0.4183,0.5418
LAK,24,0,240,0,21,3,4,761,15,0,,1044,1026,0.2339,0.7417
LAK,25,8,1015,4,76,1,19,2344,37,0,,3504,3466,0.2928,0.6763
LAK,26,3,638,0,51,6,13,728,22,0,,1461,1433,0.4452,0.5080
LAK,27,2,603,1,7,5,4,133,7,0,,762,750,0.8040,0.1773
LAK,28,1,278,0,12,4,3,234,7,0,,539,528,0.5265,0.4432
LAK,29,5,359,0,15,2,3,598,9,0,,991,980,0.3663,0.6102
LAK,3,1,235,3,17,7,6,781,20,0,,1070,1043,0.2253,0.7488
LAK,30,7,563,1,50,3,6,1324,30,0,,1984,1951,0.2886,0.6786
LAK,31,2,593,4,43,5,7,788,21,0,,1463,1437,0.4127,0.5484
LAK,32,5,965,2,70,7,13,2150,53,0,,3265,3205,0.3011,0.6708
LAK,33,1,246,1,24,1,7,640,18,0,,938,919,0.2677,0.6964
LAK,34,1,148,1,12,5,1,354,3,0,,525,517,0.2863,0.6847
LAK,35,0,844,2,48,11,20,1219,32,0,,2176,2133,0.3957,0.5715
LAK,36,5,435,0,39,2,17,722,22,0,,1242,1218,0.3571,0.5928
LAK,37,2,403,2,25,3,6,769,15,0,,1225,1207,0.3339,0.6371
LAK,38,4,730,1,66,4,18,1435,46,0,,2304,2254,0.3239,0.6366
LAK,39,0,549,0,39,3,15,1049,27,0,,1682,1652,0.3323,0.6350
LAK,4,4,377,3,32,1,9,1227,18,0,,1671,1652,0.2282,0.7427
LAK,40,2,305,0,11,1,5,450,17,0,,791,773,0.3946,0.5821
LAK,41,0,105,2,12,1,3,285,8,0,,416,407,0.2580,0.7002
LAK,42,6,726,4,46,4,11,1138,28,0,,1963,1931,0.3760,0.5893
LAK,43,9,1260,2,79,7,13,1435,46,0,,2851,2798,0.4503,0.5129
LAK,44,4,606,2,35,5,9,627,30,0,,1318,1283,0.4723,0.4887
LAK,45,1,588,1,38,2,9,877,19,0,,1535,1514,0.3884,0.5793
LAK,46,2,325,1,16,2,6,538,16,0,,906,888,0.3660,0.6059
LAK,47,5,877,1,73,5,14,1610,35,0,,2620,2580,0.3399,0.6240
LAK,48,2,902,1,53,6,19,1206,28,0,,2217,2183,0.4132,0.5525
LAK,49,5,532,1,59,4,11,1321,25,0,,1958,1929,0.2758,0.6848
LAK,5,0,413,2,54,1,10,1044,31,0,,1555,1523,0.2712,0.6855
LAK,50,0,371,0,16,2,5,272,5,0,,671,664,0.5587,0.4096
LAK,51,1,135,0,9,2,1,287,5,0,,440,433,0.3118,0.6628
LAK,52,1,869,3,37,3,12,862,21,0,,1808,1784,0.4871,0.4832
LAK,53,3,111,0,8,1,2,302,6,0,,433,426,0.2606,0.7089
LAK,54,3,197,1,18,0,4,581,12,0,,816,804,0.2450,0.7226
LAK,55,2,243,1,18,4,6,363,8,0,,645,633,0.3839,0.5735
LAK,56,1,204,1,15,1,2,319,4,0,,547,542,0.3764,0.5886
LAK,57,1,528,1,7,6,3,109,14,0,,669,649,0.8136,0.1680
LAK,58,2,323,1,42,3,8,443,17,0,,839,819,0.3944,0.5409
LAK,59,5,598,2,40,0,7,1334,25,0,,2011,1986,0.3011,0.6717
LAK,6,3,950,0,54,7,26,979,21,0,,2040,2012,0.4722,0.4866
LAK,60,1,213,1,11,5,1,381,6,0,,619,608,0.3503,0.6266
LAK,61,0,785,3,18,10,6,1723,32,0,,2577,2535,0.3097,0.6797
LAK,62,4,385,1,27,3,10,1073,17,0,,1520,1500,0.2567,0.7153
LAK,63,0,297,0,14,4,2,535,7,0,,859,848,0.3502,0.6309
LAK,64,0,238,0,0,1,0,36,3,0,,278,274,0.8686,0.1314
LAK,65,6,758,1,30,7,10,1494,33,0,,2339,2299,0.3297,0.6498
LAK,66,0,470,0,22,1,17,542,21,0,,1073,1051,0.4472,0.5157
LAK,67,7,728,1,66,9,4,1821,33,0,,2669,2627,0.2771,0.6932
LAK,68,3,654,0,41,4,13,712,20,0,,1447,1423,0.4596,0.5004
LAK,69,1,145,0,9,0,4,383,10,0,,552,542,0.2675,0.7066
LAK,7,3,523,0,54,0,9,1642,24,0,,2255,2231,0.2344,0.7360
LAK,70,2,252,1,10,2,1,466,10,0,,744,732,0.3443,0.6366
LAK,71,1,192,1,24,4,3,783,8,0,,1016,1004,0.1912,0.7799
LAK,72,1,330,0,17,5,6,675,16,0,,1050,1029,0.3207,0.6560
